,file_name,timestamp,latitude,longitude,address
976,2019_DECEMBER.json,2019-12-17 17:47:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
977,2019_DECEMBER.json,2019-12-18 14:18:00+00:00,40.3223943,-3.7593289,
978,2019_DECEMBER.json,2019-12-18 14:49:00+00:00,40.3325323,-3.7653171,"Av. de la Universidad, 30, 28911 Leganés, Madrid, España"
979,2019_DECEMBER.json,2019-12-18 18:07:00+00:00,40.333504,-3.7656794,
980,2019_DECEMBER.json,2019-12-18 18:24:00+00:00,40.3287826,-3.7713849,
981,2019_DECEMBER.json,2019-12-18 18:37:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
982,2019_DECEMBER.json,2019-12-19 00:12:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
983,2019_DECEMBER.json,2019-12-19 19:21:00+00:00,40.3223148,-3.7592318,
984,2019_DECEMBER.json,2019-12-19 19:54:00+00:00,40.3401454,-3.7331842,"Av. gran bretaña, s/n, 28916 Leganés, Madrid, España"
985,2019_DECEMBER.json,2019-12-19 21:13:00+00:00,40.3392302,-3.7319258,
986,2019_DECEMBER.json,2019-12-19 21:34:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
987,2019_DECEMBER.json,2019-12-20 16:25:00+00:00,40.3223065,-3.7591828,
988,2019_DECEMBER.json,2019-12-20 16:42:00+00:00,40.3297772,-3.7695314,"C. el Charco, 44-46, 28911 Leganés, Madrid, España"
989,2019_DECEMBER.json,2019-12-20 17:06:00+00:00,40.3277441,-3.7719227,
990,2019_DECEMBER.json,2019-12-20 17:14:00+00:00,40.3392302,-3.7319258,
991,2019_DECEMBER.json,2019-12-20 17:22:00+00:00,40.3401454,-3.7331842,"Av. gran bretaña, s/n, 28916 Leganés, Madrid, España"
992,2019_DECEMBER.json,2019-12-20 19:21:00+00:00,40.3432476,-3.7357336,
993,2019_DECEMBER.json,2019-12-20 19:48:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
994,2019_DECEMBER.json,2019-12-21 09:07:00+00:00,40.3222994,-3.7591786,
995,2019_DECEMBER.json,2019-12-21 10:01:00+00:00,40.3401454,-3.7331842,"Av. gran bretaña, s/n, 28916 Leganés, Madrid, España"
996,2019_DECEMBER.json,2019-12-21 12:56:00+00:00,40.33922,-3.7322431,
997,2019_DECEMBER.json,2019-12-21 13:35:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
998,2019_DECEMBER.json,2019-12-21 15:50:00+00:00,40.3223308,-3.759202,
999,2019_DECEMBER.json,2019-12-21 16:33:00+00:00,40.3401454,-3.7331842,"Av. gran bretaña, s/n, 28916 Leganés, Madrid, España"
1000,2019_DECEMBER.json,2019-12-21 16:42:00+00:00,40.3407504,-3.7414801,
1001,2019_DECEMBER.json,2019-12-21 17:03:00+00:00,40.4187275,-3.695996,"Centro, 28014 Madrid, España"
1002,2019_DECEMBER.json,2019-12-21 17:21:00+00:00,40.4198258,-3.6995226,"Gran Vía, 16, Centro, 28013 Madrid, España"
1003,2019_DECEMBER.json,2019-12-21 17:45:00+00:00,40.4198952,-3.7057993,
1004,2019_DECEMBER.json,2019-12-21 18:26:00+00:00,40.419842,-3.6992533,
1005,2019_DECEMBER.json,2019-12-21 18:40:00+00:00,40.42542,-3.69101,"Chamberí, 28004 Madrid, España"
1006,2019_DECEMBER.json,2019-12-21 19:04:00+00:00,40.426346,-3.687925,"C. de Serrano, 23, Salamanca, 28001 Madrid, España"
1007,2019_DECEMBER.json,2019-12-21 19:38:00+00:00,40.4197261,-3.6929115,
1008,2019_DECEMBER.json,2019-12-21 20:25:00+00:00,40.32883,-3.7712982,"C. Virgen del Camino, 5, 28911 Leganés, Madrid, España"
1009,2019_DECEMBER.json,2019-12-21 20:32:00+00:00,40.3288439,-3.7714174,
1010,2019_DECEMBER.json,2019-12-21 20:41:00+00:00,40.3234501,-3.7631278,"Av. del Dr. Fleming, 3, 28912 Leganés, Madrid, España"
1011,2019_DECEMBER.json,2019-12-21 20:58:00+00:00,40.3242621,-3.7614443,
1012,2019_DECEMBER.json,2019-12-21 21:02:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1013,2019_DECEMBER.json,2019-12-22 12:18:00+00:00,40.3234501,-3.7631278,"Av. del Dr. Fleming, 3, 28912 Leganés, Madrid, España"
1014,2019_DECEMBER.json,2019-12-22 12:24:00+00:00,40.3242621,-3.7614443,
1015,2019_DECEMBER.json,2019-12-22 12:33:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1016,2019_DECEMBER.json,2019-12-22 16:11:00+00:00,40.3222973,-3.7591838,
1017,2019_DECEMBER.json,2019-12-22 16:42:00+00:00,40.3426209,-3.7354163,
1018,2019_DECEMBER.json,2019-12-22 16:50:00+00:00,40.3401454,-3.7331842,"Av. gran bretaña, s/n, 28916 Leganés, Madrid, España"
1019,2019_DECEMBER.json,2019-12-22 19:31:00+00:00,40.3375765,-3.7338297,
1020,2019_DECEMBER.json,2019-12-22 19:55:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1021,2019_DECEMBER.json,2019-12-23 13:24:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
1022,2019_DECEMBER.json,2019-12-23 13:52:00+00:00,40.3226128,-3.7595636,
1023,2019_DECEMBER.json,2019-12-23 14:08:00+00:00,40.3374102,-3.7395603,
1024,2019_DECEMBER.json,2019-12-23 14:37:00+00:00,40.3401454,-3.7331842,"Av. gran bretaña, s/n, 28916 Leganés, Madrid, España"
1025,2019_DECEMBER.json,2019-12-23 16:41:00+00:00,40.3400834,-3.735099,
1026,2019_DECEMBER.json,2019-12-23 16:49:00+00:00,40.3423127,-3.735099,
1027,2019_DECEMBER.json,2019-12-23 17:13:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1028,2019_DECEMBER.json,2019-12-24 10:40:00+00:00,40.3223065,-3.7591828,
1029,2019_DECEMBER.json,2019-12-24 10:48:00+00:00,40.3222259,-3.759255,"C. del Sufragio, 37, 28914 Leganés, Madrid, España"
1030,2019_DECEMBER.json,2019-12-24 11:25:00+00:00,40.3226482,-3.7598009,
1031,2019_DECEMBER.json,2019-12-24 11:29:00+00:00,40.3234501,-3.7631278,"Av. del Dr. Fleming, 3, 28912 Leganés, Madrid, España"
1032,2019_DECEMBER.json,2019-12-24 11:37:00+00:00,40.3226178,-3.7630318,
1033,2019_DECEMBER.json,2019-12-24 11:48:00+00:00,40.3223228,-3.7592299,"Calle de la Justicia, 22, 28914 Leganés, Madrid, España"
1034,2019_DECEMBER.json,2019-12-27 19:29:00+00:00,40.322568,-3.7599166,
