,timestamp,interpolated_air_quality,latitude,longitude
1016,2019-12-22 16:11:00+00:00,4.6036939872471345,40.3222973,-3.7591838
1017,2019-12-22 16:42:00+00:00,4.525550323544547,40.3426209,-3.7354163
1018,2019-12-22 16:50:00+00:00,4.500175637413387,40.3401454,-3.7331842
1019,2019-12-22 19:31:00+00:00,6.721836703184627,40.3375765,-3.7338297
1020,2019-12-22 19:55:00+00:00,7.416419273967178,40.3223228,-3.7592299
1021,2019-12-23 13:24:00+00:00,24.88674207858623,40.3222259,-3.759255
1022,2019-12-23 13:52:00+00:00,24.893444419267045,40.3226128,-3.7595636
1023,2019-12-23 14:08:00+00:00,27.184487780773964,40.3374102,-3.7395603
1024,2019-12-23 14:37:00+00:00,26.550010733586674,40.3401454,-3.7331842
1025,2019-12-23 16:41:00+00:00,17.619507333581172,40.3400834,-3.735099
1026,2019-12-23 16:49:00+00:00,17.634077033734513,40.3423127,-3.735099
1027,2019-12-23 17:13:00+00:00,29.14338652665782,40.3223228,-3.7592299
1028,2019-12-24 10:40:00+00:00,86.22692536393733,40.3223065,-3.7591828
1029,2019-12-24 10:48:00+00:00,86.22655456253683,40.3222259,-3.759255
1030,2019-12-24 11:25:00+00:00,53.97430184456951,40.3226482,-3.7598009
1031,2019-12-24 11:29:00+00:00,53.95245794540806,40.3234501,-3.7631278
1032,2019-12-24 11:37:00+00:00,53.95336782571272,40.3226178,-3.7630318
1033,2019-12-24 11:48:00+00:00,53.97797783211034,40.3223228,-3.7592299
1034,2019-12-27 19:29:00+00:00,324.59192027632196,40.322568,-3.7599166
1035,2019-12-27 19:47:00+00:00,324.7360216295482,40.3223228,-3.7592299
1036,2019-12-28 14:27:00+00:00,74.25629131480127,40.322304,-3.7591828
1037,2019-12-28 15:47:00+00:00,38.803557344293466,40.3223228,-3.7592299
1038,2019-12-29 11:52:00+00:00,79.50604467740858,40.3232547,-3.7604699
1039,2019-12-29 12:11:00+00:00,68.95074112799406,40.3223228,-3.7592299
1040,2019-12-30 09:39:00+00:00,243.73147545820459,40.322663,-3.7598288
1041,2019-12-30 09:45:00+00:00,241.52715436690002,40.3234501,-3.7631278
1042,2019-12-30 10:25:00+00:00,201.32624820263774,40.3242518,-3.7617618
1043,2019-12-30 10:29:00+00:00,202.42834027407739,40.3222259,-3.759255
1044,2019-11-20 17:46:00+00:00,27.02366014952801,40.3325323,-3.7653171
1054,2019-10-04 23:20:00+00:00,52.08159745069588,40.3202456,-3.7692992
1055,2019-10-04 23:39:00+00:00,52.07978813119868,40.3192866,-3.7693415
1056,2019-10-04 23:42:00+00:00,51.29168363440747,40.3222259,-3.759255
1057,2019-10-05 17:56:00+00:00,5.468296643180724,40.3222259,-3.759255
1058,2019-10-05 18:00:00+00:00,7.910638125405641,40.3234501,-3.7631278
1059,2019-10-05 18:18:00+00:00,7.910638125405641,40.3234501,-3.7631278
1060,2019-10-05 18:23:00+00:00,7.877282309992792,40.3224498,-3.7595275
1061,2019-10-07 14:06:00+00:00,19.802454769975505,40.3224498,-3.7595275
1062,2019-10-07 14:09:00+00:00,19.8034604980651,40.3265802,-3.7594774
1063,2019-10-07 14:16:00+00:00,19.8034604980651,40.3265802,-3.7594774
1064,2019-10-07 14:26:00+00:00,20.067943622939165,40.3325323,-3.7653171
1065,2019-10-07 16:55:00+00:00,12.65870645721684,40.3317526,-3.7660752
1066,2019-10-21 17:27:00+00:00,10.786618184182228,40.3302221,-3.7645439
1067,2019-10-21 17:33:00+00:00,10.74348732986266,40.3269509,-3.7623138
1068,2019-10-21 17:38:00+00:00,10.74348732986266,40.3269509,-3.7623138
1069,2019-10-21 17:40:00+00:00,10.697988591344547,40.3222961,-3.7592506
1070,2019-10-22 08:27:00+00:00,15.128320579851332,40.3218998,-3.7587772
1071,2019-10-22 09:00:00+00:00,18.348668406223936,40.3325323,-3.7653171
1072,2019-10-22 17:06:00+00:00,18.77668903051302,40.3326705,-3.7648132
1073,2019-10-22 17:15:00+00:00,19.000784180999396,40.328667,-3.771143
1074,2019-10-22 17:21:00+00:00,19.000784180999396,40.328667,-3.771143
1075,2019-10-22 17:34:00+00:00,18.32399654272329,40.3223228,-3.7592299
1076,2019-10-28 12:03:00+00:00,33.11133250678954,40.328667,-3.771143
1077,2019-10-28 12:26:00+00:00,33.11614651655914,40.32883,-3.7712982
1093,2019-09-07 13:14:00+00:00,3.141665599406713,40.3234501,-3.7631278
1094,2019-09-07 13:53:00+00:00,3.142818333139334,40.3240745,-3.7633542
1095,2019-09-07 14:08:00+00:00,3.6878108422593603,40.3222259,-3.759255
1096,2019-09-07 15:53:00+00:00,2.8439054211296804,40.3222259,-3.759255
1097,2019-09-07 16:15:00+00:00,2.7340733380169677,40.3286824,-3.7711617
1098,2019-09-07 16:23:00+00:00,2.7327559645022292,40.3289179,-3.7717475
1099,2019-09-07 16:43:00+00:00,1.0,40.4064655,-3.6896451
1100,2019-09-07 16:53:00+00:00,0.9999999999999999,40.4054732,-3.6881447
1101,2019-09-07 16:58:00+00:00,2.573493937503636,40.4170136,-3.703461
1102,2019-09-07 17:04:00+00:00,3.6419382013874975,40.4170136,-3.703461
1103,2019-09-07 17:08:00+00:00,3.776128117123568,40.419027,-3.705254
1104,2019-09-07 18:16:00+00:00,2.3993131218977153,40.4202035,-3.7051409
1105,2019-09-07 19:18:00+00:00,1.2208620611567929,40.4064655,-3.6896451
1106,2019-09-07 19:30:00+00:00,1.215462679115194,40.4061761,-3.6890735
1107,2019-09-07 19:40:00+00:00,2.142877953162119,40.367071,-3.7042345
1108,2019-09-07 19:49:00+00:00,2.142877953162119,40.367071,-3.7042345
1109,2019-09-07 19:53:00+00:00,2.1452025622939463,40.3286824,-3.7711617
1110,2019-09-07 20:00:00+00:00,2.4721769393075537,40.3286824,-3.7711617
1111,2019-09-07 20:07:00+00:00,2.407923127012003,40.3224498,-3.7595275
1112,2019-09-07 20:57:00+00:00,2.407923127012003,40.3224498,-3.7595275
1113,2019-09-08 09:01:00+00:00,3.126338501609603,40.3224498,-3.7595275
1114,2019-09-08 13:34:00+00:00,3.58364793612773,40.3224498,-3.7595275
1115,2019-09-08 13:47:00+00:00,3.52361501868741,40.3362611,-3.7408681
1116,2019-09-08 13:58:00+00:00,3.4667382691238315,40.3401454,-3.7331842
1117,2019-09-08 15:28:00+00:00,2.255678756099577,40.33988,-3.7344025
1118,2019-09-08 15:41:00+00:00,2.2764203347056626,40.336512,-3.7405786
1119,2019-09-08 15:53:00+00:00,2.3021229748743117,40.3265423,-3.7594242
1120,2019-09-08 16:02:00+00:00,1.7392940622783033,40.3222259,-3.759255
1127,2019-09-10 08:38:00+00:00,7.926668617498916,40.3224498,-3.7595275
1128,2019-09-10 11:12:00+00:00,10.039615635060015,40.3224498,-3.7595275
1129,2019-09-10 11:29:00+00:00,10.032545176080669,40.3222259,-3.759255
1130,2019-09-10 12:32:00+00:00,7.291606194988875,40.3222259,-3.759255
1131,2019-09-10 12:41:00+00:00,7.331210263185012,40.3260077,-3.7641687
1132,2019-09-10 12:48:00+00:00,7.388120887011954,40.3289179,-3.7717475
1133,2019-09-10 12:56:00+00:00,7.3582593426525,40.3325323,-3.7653171
1134,2019-09-10 14:18:00+00:00,6.794053244672727,40.3325323,-3.7653171
1141,2019-09-11 10:57:00+00:00,7.084689286836288,40.3325323,-3.7653171
1142,2019-09-11 11:12:00+00:00,7.352448153920149,40.3318783,-3.7652841
1143,2019-09-11 11:25:00+00:00,7.489807236359062,40.3352464,-3.7726324
1144,2019-09-11 11:51:00+00:00,7.478573423947176,40.3354221,-3.771596
1145,2019-09-11 12:01:00+00:00,7.419768021381491,40.3354948,-3.7663382
1148,2019-09-13 07:00:00+00:00,5.067783461714052,40.3325323,-3.7653171
1149,2019-09-13 08:27:00+00:00,6.926215773608209,40.3316262,-3.7650515
1150,2019-09-13 08:33:00+00:00,7.005017105852677,40.328667,-3.771143
1151,2019-09-13 08:46:00+00:00,7.016256297229708,40.3287092,-3.7718877
1152,2019-09-13 08:51:00+00:00,6.787914593987477,40.3266514,-3.759481
1153,2019-09-13 09:00:00+00:00,8.067666545758161,40.322394,-3.7594808
1154,2019-09-13 10:34:00+00:00,5.659981394158672,40.322394,-3.7594808
1155,2019-09-13 10:36:00+00:00,5.661175379462218,40.3265802,-3.7594774
1156,2019-09-13 10:43:00+00:00,5.661175379462218,40.3265802,-3.7594774
1157,2019-09-13 10:53:00+00:00,5.800843972210768,40.33106,-3.767803
1166,2019-09-17 10:21:00+00:00,60.988234238252296,40.3186439,-3.7633105
1167,2019-09-17 10:30:00+00:00,60.95754180023763,40.322346,-3.7593093
1170,2019-09-18 06:17:00+00:00,1.7331887406948252,40.3186439,-3.7633105
1171,2019-09-18 06:22:00+00:00,1.7393066193796414,40.3223316,-3.7592535
1172,2019-09-18 06:26:00+00:00,1.7389081275432101,40.3265802,-3.7594774
1173,2019-09-18 06:33:00+00:00,1.7389081275432101,40.3265802,-3.7594774
1174,2019-09-18 07:12:00+00:00,10.084689286836287,40.3325323,-3.7653171
1175,2019-09-18 07:23:00+00:00,10.084689286836287,40.3325323,-3.7653171
1176,2019-09-18 07:25:00+00:00,10.108898126906276,40.33106,-3.767803
1177,2019-09-18 10:30:00+00:00,32.060230680907836,40.3309642,-3.7681122
1296,2020-12-01 07:21:00+00:00,138.11449248965778,40.3295741,-3.7646193
1297,2020-12-01 07:25:00+00:00,137.7158073435491,40.3324367,-3.76511
1298,2020-12-01 13:28:00+00:00,40.8811251367615,40.3339482,-3.7657967
1299,2020-12-01 13:34:00+00:00,40.89719704264145,40.3313103,-3.76795
1300,2020-12-09 09:20:00+00:00,32.56980635881159,40.3297301,-3.7656854
1301,2020-12-09 09:25:00+00:00,32.523694414235976,40.3324367,-3.76511
1302,2020-12-09 10:52:00+00:00,12.306706861682702,40.3320921,-3.7642084
1303,2020-12-09 11:11:00+00:00,11.155026327014195,40.3313103,-3.76795
1304,2020-12-14 07:19:00+00:00,17.78726339236362,40.3298933,-3.7658347
1305,2020-12-14 07:25:00+00:00,17.85730653136751,40.3326911,-3.7658591
1306,2020-12-14 11:26:00+00:00,34.863619385973294,40.3339772,-3.7657628
1307,2020-12-14 11:37:00+00:00,34.90276102362159,40.3313103,-3.76795
1308,2020-12-15 07:20:00+00:00,9.010159551444875,40.3295844,-3.7643018
1309,2020-12-15 07:27:00+00:00,8.961939766005283,40.3326911,-3.7658591
1310,2020-12-15 11:17:00+00:00,8.357263471321499,40.333836,-3.765923
1311,2020-12-15 11:25:00+00:00,8.354857382377165,40.3313103,-3.76795
1312,2020-12-15 15:49:00+00:00,6.512022238267006,40.3297618,-3.7657607
1313,2020-12-15 15:54:00+00:00,6.4947514841163985,40.3326911,-3.7658591
1314,2020-12-15 18:05:00+00:00,12.490719768834301,40.3326985,-3.7662014
1315,2020-12-15 18:09:00+00:00,12.49433057983286,40.3313103,-3.76795
1316,2020-12-17 18:40:00+00:00,104.0387748632484,40.3297487,-3.7657758
1317,2020-12-17 19:18:00+00:00,146.1624696967714,40.3401454,-3.7331842
1318,2020-12-17 19:51:00+00:00,145.46547398048838,40.3404223,-3.7344643
1319,2020-12-17 21:22:00+00:00,91.91553155784543,40.3313103,-3.76795
1320,2020-12-22 09:18:00+00:00,33.53450912495797,40.3297213,-3.7657351
1321,2020-12-22 09:25:00+00:00,33.559835650939384,40.3324367,-3.76511
1322,2020-12-22 11:45:00+00:00,38.37365307604229,40.3339777,-3.7657826
1323,2020-12-22 11:56:00+00:00,38.391527622474314,40.3313103,-3.76795
1324,2020-12-22 18:20:00+00:00,99.72956185315607,40.3305549,-3.76569
1325,2020-12-22 18:25:00+00:00,99.74186845557725,40.3305224,-3.765857
1326,2020-12-22 18:29:00+00:00,99.93281168117946,40.3313103,-3.76795
1327,2020-12-23 09:17:00+00:00,28.916778749093613,40.3291509,-3.7662942
1328,2020-12-23 09:24:00+00:00,28.92626867058899,40.3259643,-3.7683963
1329,2020-12-23 09:38:00+00:00,28.926038834419842,40.3263052,-3.7682686
1330,2020-12-23 09:42:00+00:00,28.94200177099023,40.3313103,-3.76795
1331,2020-12-23 10:09:00+00:00,43.594980573182596,40.329046,-3.7662122
1332,2020-12-23 10:13:00+00:00,43.634009888588174,40.3259643,-3.7683963
1333,2020-12-23 10:31:00+00:00,43.63753041647471,40.3259485,-3.7685152
1364,2020-12-27 19:22:00+00:00,5.924593981105013,40.3313103,-3.76795
1365,2020-12-27 19:36:00+00:00,5.918257049265598,40.3298631,-3.7645047
1366,2020-12-27 19:58:00+00:00,5.924593981105013,40.3313103,-3.76795
1367,2020-12-28 18:29:00+00:00,10.690217786990257,40.3305549,-3.76569
1368,2020-12-28 18:40:00+00:00,10.686082434377163,40.3305907,-3.7659009
1369,2020-12-28 18:42:00+00:00,10.643792925866906,40.3313103,-3.76795
1370,2020-02-01 12:17:00+00:00,17.600273083123376,40.3228168,-3.7598566
1371,2020-02-01 12:19:00+00:00,17.44339431133918,40.3234501,-3.7631278
1372,2020-02-01 12:33:00+00:00,17.475408976786554,40.3242312,-3.7623968
1373,2020-02-01 12:39:00+00:00,17.62814174788225,40.3222259,-3.759255
1374,2020-02-01 18:03:00+00:00,18.494048763503038,40.3228019,-3.7596134
1375,2020-02-01 18:08:00+00:00,18.382749782373818,40.3234501,-3.7631278
1376,2020-02-01 18:32:00+00:00,18.403960345727597,40.3242312,-3.7623968
1377,2020-02-01 18:39:00+00:00,18.504579438522835,40.3222259,-3.759255
1378,2020-02-02 13:53:00+00:00,16.12247961715421,40.3223049,-3.7591894
1379,2020-02-02 14:02:00+00:00,15.724612411915636,40.3265802,-3.7594774
1380,2020-02-02 14:10:00+00:00,15.721043235660575,40.3268721,-3.7595393
1381,2020-02-02 14:26:00+00:00,17.685435731370163,40.3401454,-3.7331842
1382,2020-02-02 14:57:00+00:00,17.528919909377723,40.3404223,-3.7344643
1383,2020-02-02 15:25:00+00:00,17.212973243533963,40.3222259,-3.759255
1384,2020-02-03 13:31:00+00:00,65.2897149594226,40.3228865,-3.7599175
1385,2020-02-03 13:54:00+00:00,65.0818682290569,40.3324367,-3.7651101
1386,2020-02-03 17:42:00+00:00,70.0865517104596,40.3331975,-3.7654843
1387,2020-02-03 18:04:00+00:00,97.90900867986079,40.3222259,-3.759255
1388,2020-02-04 13:41:00+00:00,117.4192434020006,40.3230483,-3.7600461
1389,2020-02-04 14:01:00+00:00,113.15577707708812,40.3324367,-3.7651101
1390,2020-02-04 19:30:00+00:00,78.40272103290529,40.331946,-3.7652653
1391,2020-02-04 20:19:00+00:00,23.12195611025522,40.3222259,-3.759255
1392,2020-02-05 13:36:00+00:00,22.34058852985679,40.3223272,-3.7592078
1393,2020-02-05 13:53:00+00:00,22.223751803107277,40.3324367,-3.7651101
1394,2020-02-05 19:07:00+00:00,209.0248400526334,40.3314272,-3.7667869
1395,2020-02-05 19:36:00+00:00,208.08302485746705,40.3222259,-3.759255
1396,2020-02-06 13:37:00+00:00,19.58680363288114,40.3230117,-3.7603511
1397,2020-02-06 13:53:00+00:00,19.49698134593745,40.3324367,-3.7651101
1398,2020-02-06 17:57:00+00:00,33.263809519040855,40.3324902,-3.765452
1399,2020-02-06 18:17:00+00:00,49.47205670518296,40.3223228,-3.7592299
1400,2020-02-07 13:37:00+00:00,25.97679728178546,40.3223392,-3.7592139
1401,2020-02-07 13:55:00+00:00,25.865298133453052,40.3324367,-3.7651101
1402,2020-02-07 18:25:00+00:00,43.301169022104524,40.3319614,-3.7651726
1403,2020-02-07 18:47:00+00:00,43.63649040770845,40.3223228,-3.7592299
1404,2020-02-09 18:18:00+00:00,21.843844166006825,40.3234501,-3.7631278
1405,2020-02-09 18:40:00+00:00,21.844107137695453,40.3245291,-3.7630318
1406,2020-02-09 18:46:00+00:00,22.06572282977008,40.3223228,-3.7592299
1407,2020-02-10 09:32:00+00:00,45.00333738961428,40.3227999,-3.7599785
1408,2020-02-10 09:53:00+00:00,44.576006014220404,40.3324367,-3.7651101
1409,2020-02-10 11:41:00+00:00,43.604792907249696,40.332223,-3.7643566
1410,2020-02-10 11:59:00+00:00,43.65222853186889,40.3223228,-3.7592299
1411,2020-02-10 13:36:00+00:00,41.28107860173303,40.3222933,-3.7592443
1412,2020-02-10 14:02:00+00:00,35.422294824383975,40.3324367,-3.7651101
1413,2020-02-10 18:55:00+00:00,34.198092076580664,40.3319749,-3.7651822
1414,2020-02-10 19:22:00+00:00,73.20320698321115,40.3222259,-3.759255
1415,2020-02-11 07:58:00+00:00,67.06714010895391,40.3223228,-3.7592299
1416,2020-02-11 13:37:00+00:00,65.13888384155895,40.3223067,-3.7592349
1417,2020-02-11 13:57:00+00:00,65.63354452429601,40.3324367,-3.7651101
1418,2020-02-11 19:36:00+00:00,48.96212631054836,40.3317961,-3.7650841
1419,2020-02-11 19:54:00+00:00,49.087791828500585,40.3222259,-3.759255
1420,2020-02-12 13:35:00+00:00,57.32482196684503,40.3223107,-3.7592382
1421,2020-02-12 13:56:00+00:00,57.67197232175512,40.3324367,-3.7651101
1422,2020-02-12 19:14:00+00:00,42.61094426763998,40.3319764,-3.7652122
1423,2020-02-12 19:47:00+00:00,42.60054423481183,40.3222259,-3.759255
1424,2020-02-13 08:12:00+00:00,54.30365707081799,40.322753,-3.7599207
1425,2020-02-13 08:13:00+00:00,54.1914569273369,40.3234501,-3.7631278
1426,2020-02-13 08:29:00+00:00,54.50995958242761,40.3219502,-3.7541424
1427,2020-02-13 08:32:00+00:00,54.327355610386526,40.3223228,-3.7592299
1428,2020-02-13 13:35:00+00:00,22.607225970403064,40.323069,-3.7602318
1429,2020-02-13 13:51:00+00:00,22.35726684525181,40.3324367,-3.7651101
1430,2020-02-13 19:46:00+00:00,46.345001481114025,40.3313173,-3.7657402
1431,2020-02-13 20:12:00+00:00,26.92102173497364,40.3223228,-3.7592299
1432,2020-02-14 13:36:00+00:00,38.0083713907451,40.322897,-3.7601397
1433,2020-02-14 13:54:00+00:00,38.00718170750343,40.3324367,-3.7651101
1434,2020-02-14 19:41:00+00:00,122.44739671502396,40.3319958,-3.7651728
1435,2020-02-14 20:38:00+00:00,183.08574717950557,40.3223228,-3.7592299
1436,2020-02-15 09:24:00+00:00,104.21921427296482,40.3222902,-3.759225
1437,2020-02-15 10:00:00+00:00,88.43678903140255,40.3367122,-3.7724955
1438,2020-02-15 12:16:00+00:00,51.52609274772884,40.3350801,-3.7716051
1439,2020-02-15 12:43:00+00:00,51.1268521469864,40.3222259,-3.759255
1440,2020-02-15 19:36:00+00:00,66.52447118330915,40.3227464,-3.7586261
1441,2020-02-15 20:00:00+00:00,133.32456932721195,40.3401454,-3.7331842
1442,2020-02-15 20:40:00+00:00,132.95137495847396,40.340957,-3.7376377
1443,2020-02-15 21:02:00+00:00,180.89642617668494,40.3222259,-3.759255
1444,2020-02-16 16:30:00+00:00,12.649459610640932,40.3223779,-3.7592864
1445,2020-02-16 17:05:00+00:00,14.130376152037535,40.3223228,-3.7592299
1446,2020-02-17 09:20:00+00:00,25.732753106733632,40.3222259,-3.759255
1447,2020-02-17 09:35:00+00:00,25.68710139924487,40.323113,-3.7603303
1448,2020-02-17 09:53:00+00:00,25.346415148095172,40.3332901,-3.7653558
1449,2020-02-17 11:55:00+00:00,31.877957872874575,40.3320873,-3.76407
1450,2020-02-17 12:15:00+00:00,22.21281209799005,40.3223228,-3.7592299
1451,2020-02-17 13:32:00+00:00,22.81777113385905,40.3223066,-3.7592342
1452,2020-02-17 13:50:00+00:00,22.503488566031674,40.3324367,-3.7651101
1453,2020-02-17 19:18:00+00:00,29.811358921649443,40.33181,-3.7651305
1454,2020-02-17 19:37:00+00:00,30.376708997873084,40.3223228,-3.7592299
1455,2020-02-18 13:35:00+00:00,29.592534982993463,40.3225016,-3.7597439
1456,2020-02-18 13:52:00+00:00,29.604775269258205,40.3324367,-3.7651101
1457,2020-02-18 19:52:00+00:00,43.178014139341386,40.3319944,-3.7652263
1458,2020-02-18 20:09:00+00:00,58.208130266623606,40.3223228,-3.7592299
1459,2020-02-19 08:06:00+00:00,80.45843737139454,40.3225437,-3.7595908
1460,2020-02-19 08:33:00+00:00,79.99277586747249,40.3324367,-3.7651101
1461,2020-02-19 11:14:00+00:00,41.57623141366578,40.331907,-3.7652937
1462,2020-02-19 11:33:00+00:00,41.281803577725036,40.3223228,-3.7592299
1463,2020-02-19 13:35:00+00:00,21.00636466185159,40.3222902,-3.759225
