28,079,004,01,38,02,2021,02,01,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00008,N,00007,V,00009,V,00010,V,00010,V,00011,V,00011,V,00011,V,00010,V,00011,V,00011,V,00010,V,00010,V,00010,V
28,079,004,01,38,02,2021,02,02,00010,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00011,V,00010,V,00010,V,00012,V,00012,V,00013,V,00013,V,00012,V,00011,V,00012,V,00011,V,00012,V,00012,V,00012,V,00012,V,00012,V,00011,V
28,079,004,01,38,02,2021,02,03,00011,V,00010,V,00010,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,V,00013,V,00011,V,00011,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,01,38,02,2021,02,04,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00011,V,00011,V,00012,V,00013,V,00014,V,00013,V
28,079,004,01,38,02,2021,02,05,00012,V,00011,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00011,V,00011,V,00012,V,00011,V,00009,V,00008,V,00008,V,00009,V,00009,V,00010,V,00010,V,00010,V,00012,V,00012,V,00012,V
28,079,004,01,38,02,2021,02,06,00012,V,00011,V,00011,V,00011,V,00011,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00010,V,00010,V,00011,V,00010,V,00010,V,00011,V,00012,V,00011,V,00011,V,00011,V,00011,V,00010,V,00009,V
28,079,004,01,38,02,2021,02,07,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00007,V,00008,V,00009,V,00011,V,00010,V,00011,V,00012,V,00011,V,00010,V,00009,V,00008,V,00007,V,00006,V,00006,V
28,079,004,01,38,02,2021,02,08,00006,V,00006,V,00006,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00008,V,00007,V,00007,V,00008,V,00006,N,00007,V,00009,V,00010,V,00010,V,00009,V,00008,V,00007,V,00007,V,00007,V,00007,V
28,079,004,01,38,02,2021,02,09,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00007,V,00007,V,00007,V,00008,V,00008,V,00008,V,00008,V,00007,V,00007,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V
28,079,004,01,38,02,2021,02,10,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00007,V,00008,V,00007,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00011,V,00011,V,00011,V,00011,V,00010,V,00009,V
28,079,004,01,38,02,2021,02,11,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00011,V,00017,V,00015,V,00013,V,00013,V,00014,V,00014,V,00011,V,00012,V,00013,V,00011,V,00012,V,00010,V,00011,V,00011,V,00012,V,00011,V
28,079,004,01,38,02,2021,02,12,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00013,V,00013,V,00011,V,00011,V,00011,V,00012,V,00010,V,00011,V,00011,V,00010,V,00010,V,00009,V,00010,V,00010,V,00010,V,00010,V
28,079,004,01,38,02,2021,02,13,00009,V,00009,V,00009,V,00008,V,00008,V,00009,V,00008,V,00008,V,00011,V,00009,V,00008,V,00000,N,00002,N,00006,V,00008,V,00009,V,00008,V,00008,V,00008,V,00009,V,00011,V,00012,V,00013,V,00012,V
28,079,004,01,38,02,2021,02,14,00011,V,00009,V,00009,V,00008,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00009,V,00009,V,00007,V,00008,V,00008,V,00008,V,00009,V,00009,V,00011,V,00013,V,00011,V,00010,V
28,079,004,01,38,02,2021,02,15,00010,V,00009,V,00009,V,00009,V,00008,V,00008,V,00007,V,00008,V,00009,V,00008,V,00008,V,00009,V,00010,V,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00012,V,00012,V,00011,V,00011,V
28,079,004,01,38,02,2021,02,16,00010,V,00010,V,00009,V,00008,V,00008,V,00007,V,00006,V,00009,V,00011,V,00010,V,00009,V,00008,V,00010,V,00012,V,00010,V,00012,V,00011,V,00011,V,00014,V,00010,V,00013,V,00013,V,00011,V,00011,V
28,079,004,01,38,02,2021,02,17,00012,V,00011,V,00010,V,00010,V,00009,V,00009,V,00009,V,00011,V,00019,V,00014,V,00010,V,00012,V,00011,V,00010,V,00009,V,00010,V,00010,V,00011,V,00010,V,00010,V,00012,V,00015,V,00012,V,00012,V
28,079,004,01,38,02,2021,02,18,00011,V,00010,V,00009,V,00008,V,00008,V,00007,V,00007,V,00008,V,00017,N,00013,V,00011,V,00012,V,00012,V,00010,V,00009,V,00011,V,00014,V,00011,V,00019,N,00010,V,00010,V,00010,V,00011,V,00012,V
28,079,004,01,38,02,2021,02,19,00011,V,00010,V,00008,V,00007,V,00006,V,00006,V,00005,N,00029,N,00033,N,00023,N,00012,N,00010,V,00010,V,00011,V,00009,V,00012,V,00012,V,00008,V,00009,V,00011,V,00013,V,00015,V,00016,V,00015,V
