28,079,004,01,38,02,2021,06,01,00010,V,00010,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00012,V,00011,V,00011,V,00010,V,00010,V,00013,N,00011,N,00008,V,00008,V,00007,V,00006,V,00007,V,00009,V,00010,V,00010,V
28,079,004,01,38,02,2021,06,02,00010,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00012,V,00013,V,00013,V,00011,V,00007,N,00010,V,00010,V,00010,V,00009,V,00008,V,00008,V,00008,V,00007,V,00008,V,00009,V,00009,V,00010,V
28,079,004,01,38,02,2021,06,03,00010,V,00010,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00012,V,00011,V,00011,V,00011,V,00011,V,00011,V,00010,V,00009,V,00010,V,00010,V,00008,V,00007,V,00007,V,00008,V,00009,V,00010,V
28,079,004,01,38,02,2021,06,04,00010,V,00010,V,00011,V,00011,V,00011,V,00011,V,00011,V,00012,V,00012,V,00012,V,00011,V,00011,V,00011,V,00010,V,00009,V,00009,V,00010,V,00008,V,00007,V,00007,V,00007,V,00009,V,00009,V,00010,V
28,079,004,01,38,02,2021,06,05,00011,V,00010,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00011,V,00010,V,00010,V,00011,V
28,079,004,01,38,02,2021,06,06,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00011,V,00010,V,00010,V,00010,V,00009,V,00009,V,00008,V,00008,V,00007,V,00008,V,00009,V,00009,V,00010,V,00011,V
28,079,004,01,38,02,2021,06,07,00011,V,00014,N,00014,N,00011,V,00011,V,00011,V,00011,V,00012,V,00012,V,00011,V,00010,V,00010,V,00009,V,00009,V,00008,V,00008,V,00008,V,00007,V,00009,N,00006,V,00007,V,00009,V,00009,V,00010,V
28,079,004,01,38,02,2021,06,08,00010,V,00010,V,00010,V,00011,V,00011,V,00013,N,00011,V,00010,V,00012,N,00011,V,00010,V,00010,V,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00009,V,00009,V
28,079,004,01,38,02,2021,06,09,00009,V,00009,V,00010,V,00010,V,00010,V,00011,V,00011,V,00012,N,00014,N,00014,N,00011,V,00010,V,00009,V,00009,V,00007,V,00007,V,00007,V,00007,V,00007,V,00006,V,00007,V,00007,V,00009,V,00009,V
28,079,004,01,38,02,2021,06,10,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00011,V,00010,V,00010,V,00010,V,00010,V,00009,V,00008,V,00008,V,00007,V,00007,V,00007,V,00006,V,00007,V,00007,V,00008,V,00009,V
