28,079,004,01,38,02,2021,08,01,00013,N,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00008,V,00007,V,00007,V,00005,V,00006,V,00006,V,00006,V,00007,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,02,00008,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00010,V,00010,V,00009,V,00009,V,00009,V,00008,V,00008,V,00006,V,00006,V,00006,V,00005,V,00005,V,00005,V,00005,V,00006,V,00010,N,00009,N
28,079,004,01,38,02,2021,08,03,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00010,V,00009,V,00009,V,00009,V,00008,V,00007,V,00006,V,00006,V,00006,V,00006,V,00005,V,00006,V,00005,V,00006,V,00007,V,00007,V
28,079,004,01,38,02,2021,08,04,00007,V,00008,V,00007,V,00007,V,00008,V,00008,V,00008,V,00008,V,00009,V,00008,V,00008,V,00008,V,00007,V,00006,V,00005,V,00006,V,00006,V,00005,V,00006,V,00006,V,00006,V,00005,V,00007,V,00007,V
28,079,004,01,38,02,2021,08,05,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00010,V,00009,V,00008,V,00008,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,01,38,02,2021,08,06,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00003,N,00009,V,00009,V,00009,V,00008,V,00007,V,00006,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00008,V
28,079,004,01,38,02,2021,08,07,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00009,V,00009,V,00008,V,00008,V,00008,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,08,00008,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00010,V,00011,V,00010,V,00009,V,00008,V,00008,V,00008,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V,00007,V,00009,V
28,079,004,01,38,02,2021,08,09,00009,V,00009,V,00012,N,00012,N,00010,V,00009,V,00010,V,00009,V,00009,V,00010,V,00008,N,00008,V,00008,V,00007,V,00006,V,00006,V,00006,V,00007,V,00006,V,00006,V,00006,V,00006,V,00007,V,00008,V
28,079,004,01,38,02,2021,08,10,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00010,V,00010,V,00009,V,00008,V,00008,V,00007,V,00007,V,00006,V,00007,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00006,V,00007,V
28,079,004,01,38,02,2021,08,11,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,V,00010,V,00009,V,00008,V,00007,V,00006,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00006,V,00006,V,00007,V,00007,V
28,079,004,01,38,02,2021,08,12,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00009,V,00008,V,00007,V,00007,V,00006,V,00006,V,00007,V,00007,V,00008,V,00009,V,00009,V,00008,V,00006,V,00007,V,00007,V
28,079,004,01,38,02,2021,08,13,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00010,N,00010,N,00011,N,00009,N,00008,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,01,38,02,2021,08,16,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00001,N,00011,N,00010,N,00009,N,00008,V,00007,V,00007,V,00008,V,00008,V,00008,V,00008,V,00007,V,00007,V,00007,V,00007,V,00009,V
28,079,004,01,38,02,2021,08,17,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00010,V,00009,N,00009,V,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,18,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00009,V,00010,V,00009,V,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00006,V,00006,V,00006,V,00006,V,00007,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,19,00009,V,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00011,N,00013,N,00011,N,00012,N,00012,N,00010,N,00007,V,00007,V,00007,V,00007,V,00007,V,00006,V,00006,V,00006,V,00007,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,20,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00008,V,00008,V,00007,V,00007,V,00006,V,00007,V,00006,V,00006,V,00006,V,00007,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,21,00008,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00011,N,00010,N,00009,V,00009,V,00008,V,00007,V,00006,V,00007,V,00006,V,00006,V,00007,V,00006,V,00006,V,00007,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,22,00009,V,00009,V,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00009,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00006,V,00005,V,00005,V,00006,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,23,00009,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00009,V,00010,V,00013,N,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00006,V,00006,V,00007,V,00006,V,00008,V,00008,V,00008,V
28,079,004,01,38,02,2021,08,24,00009,V,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00010,V,00009,V,00008,V,00007,V,00007,V,00007,V,00007,V,00007,V,00006,V,00007,V,00007,V,00007,V,00008,V,00009,V
28,079,004,01,38,02,2021,08,25,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00010,V,00011,V,00011,V,00011,V,00010,V,00009,V,00008,V,00008,V,00007,V,00007,V,00008,V,00007,V,00007,V,00007,V,00008,V,00009,V,00009,V,00009,V
28,079,004,01,38,02,2021,08,26,00009,V,00009,V,00009,V,00010,V,00010,V,00010,V,00011,V,00011,V,00013,N,00013,N,00010,V,00010,V,00009,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00008,V,00009,V,00009,V
